 Obstructed labor due to breech presentation,O64.1
 Obstructed labor due to face presentation,O64.2
 Obstructed labor due to brow presentation,O64.3
 Obstructed labor due to shoulder presentation,O64.4
 Obstructed labor due to compound presentation,O64.5
 Obstructed labor due to other malposition and malpresentation,O64.8
" Obstructed labor due to malposition and malpresentation, unspecified",O64.9
 Obstructed labor due to maternal pelvic abnormality,O65
 Obstructed labor due to deformed pelvis,O65.0
 Obstructed labor due to generally contracted pelvis,O65.1
 Obstructed labor due to pelvic inlet contraction,O65.2
 Obstructed labor due to pelvic outlet and mid-cavity contraction,O65.3
" Obstructed labor due to fetopelvic disproportion, unspecified",O65.4
 Obstructed labor due to abnormality of maternal pelvic organs,O65.5
 Obstructed labor due to other maternal pelvic abnormalities,O65.8
" Obstructed labor due to maternal pelvic abnormality, unspecified",O65.9
 Obstructed labor due to shoulder dystocia,O66.0
 Obstructed labor due to locked twins,O66.1
 Obstructed labor due to unusually large fetus,O66.2
 Obstructed labor due to other abnormalities of fetus,O66.3
 Failed trial of labor,O66.4
" Failed trial of labor, unspecified",O66.40
 Failed attempted vaginal birth after previous cesarean delivery,O66.41
 Attempted application of vacuum extractor and forceps,O66.5
 Obstructed labor due to other multiple fetuses,O66.6
 Other specified obstructed labor,O66.8
" Obstructed labor, unspecified",O66.9
" Labor and delivery complicated by intrapartum hemorrhage, not elsewhere classified",O67
 Intrapartum hemorrhage with coagulation defect,O67.0
 Other intrapartum hemorrhage,O67.8
" Intrapartum hemorrhage, unspecified",O67.9
 Labor and delivery complicated by abnormality of fetal acid-base balance,O68
 Labor and delivery complicated by prolapse of cord,O69.0
" Labor and delivery complicated by cord around neck, with compression",O69.1
" Labor and delivery complicated by other cord entanglement, with compression",O69.2
 Labor and delivery complicated by short cord,O69.3
 Labor and delivery complicated by vasa previa,O69.4
 Labor and delivery complicated by vascular lesion of cord,O69.5
 Labor and delivery complicated by other cord complications,O69.8
" Labor and delivery complicated by cord around neck, without compression",O69.81
" Labor and delivery complicated by other cord entanglement, without compression",O69.82
 Labor and delivery complicated by other cord complications,O69.89
" Labor and delivery complicated by cord complication, unspecified O70 Perineal laceration during delivery",O69.9
 First degree perineal laceration during delivery,O70.0
 Second degree perineal laceration during delivery,O70.1
 Third degree perineal laceration during delivery,O70.2
 Fourth degree perineal laceration during delivery,O70.3
" Anal sphincter tear complicating delivery, not associated with third degree laceration Excludes1: anal sphincter tear with third degree perineal laceration (O70.2)",O70.4
" Perineal laceration during delivery, unspecified O71 Other obstetric trauma",O70.9
 Rupture of uterus (spontaneous) before onset of labor,O71.0
" Rupture of uterus before onset of labor, unspecified trimester",O71.00
" Rupture of uterus before onset of labor, second trimester",O71.02
" Rupture of uterus before onset of labor, third trimester",O71.03
 Rupture of uterus during labor,O71.1
 Postpartum inversion of uterus,O71.2
 Obstetric laceration of cervix,O71.3
 Obstetric high vaginal laceration alone,O71.4
 Other obstetric injury to pelvic organs,O71.5
 Obstetric damage to pelvic joints and ligaments,O71.6
 Obstetric hematoma of pelvis,O71.7
 Other specified obstetric trauma,O71.8
" Laceration of uterus, not elsewhere classified",O71.81
 Other specified trauma to perineum and vulva,O71.82
" Other specified obstetric trauma O71.9 Obstetric trauma, unspecified",O71.89
 Third-stage hemorrhage,O72.0
 Other immediate postpartum hemorrhage,O72.1
 Delayed and secondary postpartum hemorrhage,O72.2
 Postpartum coagulation defects,O72.3
" Retained placenta and membranes, without hemorrhage",O73
 Retained placenta without hemorrhage,O73.0
" Retained portions of placenta and membranes, without hemorrhage",O73.1
 Complications of anesthesia during labor and delivery,O74
 Aspiration pneumonitis due to anesthesia during labor and delivery,O74.0
 Other pulmonary complications of anesthesia during labor and delivery,O74.1
 Cardiac complications of anesthesia during labor and delivery,O74.2
 Central nervous system complications of anesthesia during labor and delivery,O74.3
 Toxic reaction to local anesthesia during labor and delivery,O74.4
 Spinal and epidural anesthesia-induced headache during labor and delivery,O74.5
 Other complications of spinal and epidural anesthesia during labor and delivery,O74.6
 Failed or difficult intubation for anesthesia during labor and delivery,O74.7
 Other complications of anesthesia during labor and delivery,O74.8
" Complication of anesthesia during labor and delivery, unspecified",O74.9
" Other complications of labor and delivery, not elsewhere classified",O75
 Shock during or following labor and delivery,O75.1
" Pyrexia during labor, not elsewhere classified",O75.2
 Other infection during labor,O75.3
 Other complications of obstetric surgery and procedures,O75.4
 Delayed delivery after artificial rupture of membranes,O75.5
 Other specified complications of labor and delivery,O75.8
 Maternal exhaustion complicating labor and delivery,O75.81
" Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section",O75.82
" Other specified complications of labor and delivery O75.9 Complication of labor and delivery, unspecified",O75.89
 Abnormality in fetal heart rate and rhythm complicating labor and delivery,O76
 Other fetal stress complicating labor and delivery,O77
 Labor and delivery complicated by meconium in amniotic fluid,O77.0
 Fetal stress in labor or delivery due to drug administration,O77.1
 Labor and delivery complicated by other evidence of fetal stress,O77.8
" Labor and delivery complicated by fetal stress, unspecified",O77.9
 Encounter for full-term uncomplicated delivery,O80
 Puerperal sepsis,O85
 Infection of obstetric surgical wound,O86.0
 Other infection of genital tract following delivery,O86.1
 Cervicitis following delivery,O86.11
 Endometritis following delivery,O86.12
 Vaginitis following delivery,O86.13
 Other infection of genital tract following delivery O86.2 Urinary tract infection following delivery,O86.19
" Urinary tract infection following delivery, unspecified",O86.20
 Infection of kidney following delivery,O86.21
 Infection of bladder following delivery,O86.22
 Other urinary tract infection following delivery,O86.29
 Pyrexia of unknown origin following delivery,O86.4
 Puerperal septic thrombophlebitis,O86.81
 Other specified puerperal infections,O86.89
 Venous complications and hemorrhoids in the puerperium,O87
 Superficial thrombophlebitis in the puerperium,O87.0
 Deep phlebothrombosis in the puerperium,O87.1
 Hemorrhoids in the puerperium,O87.2
 Cerebral venous thrombosis in the puerperium,O87.3
 Varicose veins of lower extremity in the puerperium,O87.4
 Other venous complications in the puerperium,O87.8
" Venous complication in the puerperium, unspecified",O87.9
 Obstetric embolism,O88
 Obstetric air embolism,O88.0
 Obstetric air embolism in pregnancy,O88.01
" Air embolism in pregnancy, first trimester",O88.011
" Air embolism in pregnancy, second trimester",O88.012
" Air embolism in pregnancy, third trimester",O88.013
" Air embolism in pregnancy, unspecified trimester",O88.019
 Air embolism in childbirth,O88.02
 Air embolism in the puerperium,O88.03
 Amniotic fluid embolism,O88.1
" Amniotic fluid embolism in pregnancy, first trimester",O88.111
" Amniotic fluid embolism in pregnancy, second trimester",O88.112
" Amniotic fluid embolism in pregnancy, third trimester",O88.113
" Amniotic fluid embolism in pregnancy, unspecified trimester",O88.119
 Amniotic fluid embolism in childbirth,O88.12
 Amniotic fluid embolism in the puerperium,O88.13
 Obstetric thromboembolism,O88.2
 Thromboembolism in pregnancy,O88.21
" Thromboembolism in pregnancy, first trimester",O88.211
" Thromboembolism in pregnancy, second trimester",O88.212
" Thromboembolism in pregnancy, third trimester",O88.213
" Thromboembolism in pregnancy, unspecified trimester",O88.219
 Thromboembolism in childbirth,O88.22
 Thromboembolism in the puerperium,O88.23
 Obstetric pyemic and septic embolism,O88.3
 Pyemic and septic embolism in pregnancy,O88.31
" Pyemic and septic embolism in pregnancy, first trimester",O88.311
" Pyemic and septic embolism in pregnancy, second trimester",O88.312
" Pyemic and septic embolism in pregnancy, third trimester",O88.313
" Pyemic and septic embolism in pregnancy, unspecified trimester",O88.319
 Pyemic and septic embolism in childbirth,O88.32
 Pyemic and septic embolism in the puerperium,O88.33
 Other obstetric embolism,O88.8
 Other embolism in pregnancy,O88.81
" Other embolism in pregnancy, first trimester",O88.811
" Other embolism in pregnancy, second trimester",O88.812
" Other embolism in pregnancy, third trimester",O88.813
" Other embolism in pregnancy, unspecified trimester",O88.819
